X,Y,OBJECTID,NAME,ALIAS1,ALIAS2,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,JURISDICTION,RESTROOMS,Lat,Lon,Notes,ObjectID_1,GlobalID,CreationDate,Creator,EditDate,Editor,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN
-78.782165871978847,35.727372076328159,134,Harold D. Ritter Park,,,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Town of Cary,Yes,35.729255,-78.781262,,,3a8ee3ad-d9ad-4eee-87d5-559ccc0f9f4b,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.786825654053189,35.782567074105003,135,Heater Park,,,"400 S West Street, Cary, NC","400 S West Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Heater_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Town of Cary,No,35.78256,-78.786823,,,043f263d-5d19-47d4-b6a0-ca2854e78552,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.78295764967433,35.723519061907147,136,Hemlock Bluffs Nature Preserve,,,"2616 Kildaire Farm Road, Cary, NC","2616 Kildaire Farm Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Stevens_Nature_Center_At_Hemlock_Bluffs_Nature_Preserve.htm,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,Yes,35.723512,-78.782955,,,5faa3996-6d63-4842-a3ee-d5a22c834987,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.780547550646432,35.790602904168701,137,Herbert C. Young Community Center,,,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Community_Centers/Herbert_C__Young_Community_Center.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Town of Cary,No,35.789595,-78.78062,,,a31ff9ca-a43f-41f8-ace1-f4bfef021e29,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.795417111275853,35.729048705444931,138,Koka Booth Amphitheatre,,,"8003 Regency Parkway, Cary, NC","8003 Regency Parkway, Cary, NC",http://boothamphitheatre.com/,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,Yes,35.728911,-78.795393,,,c4a4a2ee-8098-4616-8f07-42efc278fcce,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T14:42:44.001Z,ben.strauss1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.790674844061542,35.789585929744057,139,Lexie Lane Park,,,"301 N Dixon Street, Cary, NC","301 N Dixon Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lexie_Lane_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Town of Cary,Yes,35.788974,-78.789374,,,498ec21e-867c-4792-a428-1c0d9e1692ca,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.769936648450908,35.773944072669906,140,Lion's Park,,,"815 Tanglewood Drive, Cary, NC","815 Tanglewood Drive, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lions_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Town of Cary,Yes,35.773937,-78.769934,,,cde7b2e7-e6fd-4988-8fa6-677d2419cb28,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.767051544986401,35.753305068548258,141,MacDonald Woods Park,,,"1601 Seabrook Avenue, Cary, NC","1601 Seabrook Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/MacDonald_Woods_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Town of Cary,No,35.753298,-78.767124,,,4f225e45-25e1-4e11-81ad-2cc95866b6a1,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.764142340149746,35.746939062406504,142,Marla Dorrel Park,,,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Town of Cary,Yes,35.745234,-78.763732,,,000c12d1-eb9b-48a0-bc93-255b5c753ddf,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.764792335569879,35.666548247614692,143,Middle Creek School Park,,,"151 Middle Creek Park Avenue, Cary, NC","151 Middle Creek Park Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Middle_Creek_School_Park.htm,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Town of Cary,Yes,35.665164,-78.765015,,,95c95625-0d6a-48e2-af29-d1ea52979f7a,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.897715341239632,35.815095846827553,144,Mills Park,,,"425 Mills Park Drive, Cary, NC","425 Mills Park Drive, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/mills-school-park,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Town of Cary,Yes,35.812644,-78.902605,,,8f9f7735-0bd9-406d-aa5a-3e11225e9f4f,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T15:01:01.868Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.787317655862878,35.821397082051355,145,North Cary Park,,,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Town of Cary,Yes,35.82139,-78.787315,"Sand Volleyball Courts, Climbing Boulders",,3a960b2d-4d12-4929-a3b8-3a556130bb04,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T20:09:14.569Z,ben.strauss1,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,
-78.779388836352126,35.788731780153306,146,Page-Walker Arts & History Center,,,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Cultural_Arts_Centers/Page-Walker_Arts___History_Center.htm,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Town of Cary,No,35.789595,-78.78062,,,7229943d-b0b7-4a9e-9ffc-b4e8e5f81eae,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.831809208606927,35.789209992004238,147,Preston Soccer Fields,,,"801 High House Road, Cary, NC","801 High House Road, Cary, NC",http://games.townofcarync.gov/ballfields/displaystatus.php,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,No,35.790665,-78.833094,,,16129bbd-c8aa-4d19-b2ad-178b859fa273,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T14:44:07.012Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.770063749693122,35.777959665262429,148,R.S. Dunham Park,,,"519 Walnut Street, Cary, NC","519 Walnut Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/R__S__Dunham_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Town of Cary,Yes,35.77797,-78.769986,,,a3187976-9393-4213-80b8-d359e72e27da,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.790780570863888,35.80054967407208,149,Robert V. Godbold Park,Sk-8 Cary Skate Park,Cary Dog Park at Goldbold Park,"2050 NW Maynard Road, Cary, NC","2050 NW Maynard Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/robert-v-godbold-park,,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Town of Cary,Yes,35.80056,-78.790735,Concession at Sk-8 Cary Skate Park,,6c71f62a-e70f-486a-a879-23a31eb6bb6e,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T20:08:55.326Z,ben.strauss1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,
-78.784301652787875,35.773318071736561,150,Rose Street Park,,,"110 Rose Street, Cary, NC","110 Rose Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Rose_Street_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Town of Cary,No,35.773311,-78.784299,,,9810f34f-0835-427c-863c-80294b70a85d,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.88219787761733,35.799077951317926,151,Sears Farm Road Park,,,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Town of Cary,Yes,35.79906,-78.880551,,,b82ffb8d-4c7d-47e3-89db-69552b4c5d77,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T15:18:16.043Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.893472318390664,35.793990742096547,152,Thomas E. Brooks Park,Thomas Brooks Athletic Complex,,"9008 Green Level Church Road, Cary, NC","9008 Green Level Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/thomas-brooks-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Town of Cary,Yes,35.795202,-78.900379,,,4619b328-c155-4d9f-995b-20a85b31f6da,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T15:12:13.209Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.772032650144283,35.788611076015108,153,Urban Park,,,"414 E Chatham Street, Cary, NC","414 E Chatham Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Town of Cary,No,35.788604,-78.77203,,,fd535987-dea1-4038-b46c-ce8f15483424,2017-08-30T20:48:29.798Z,ben.strauss1,2018-06-25T12:42:23.370Z,leith.britt_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.891680414918198,35.798012826769579,154,USA Baseball at Brooks Park,USA Baseball National Training Center,,"7445 Green Hope School Road, Cary, NC","7445 Green Hope School Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/facilities/usa-baseball-national-training-complex,919-387-5844,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,Yes,35.8022,-78.8923,"Concessions, Gift Shop",,8d1f8802-5537-4f94-b174-00e1260ab948,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T15:14:33.456Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.75435383297274,35.786582394821927,155,WakeMed Soccer Park,,,"950 E Chatham Street, Cary, NC","950 E Chatham Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Sports_Facilities/WakeMed_Soccer_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,Yes,35.790248,-78.753053,,,95357054-f9aa-4fa2-8a5a-6992415d942c,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.753817185475654,35.764188248814627,156,Walnut Street Park,,,"1420 Walnut Street, Cary, NC","1420 Walnut Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Walnut_Street_Park.htm,,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Cary,Yes,35.764216,-78.753836,,,680c155a-f399-49f4-b066-57a84051ddbb,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.859472319852642,35.775313106233625,157,White Oak Park,,,"1216 Jenks Carpenter Road, Cary, NC","1216 Jenks Carpenter Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/White_Oak_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Town of Cary,Yes,35.775528,-78.859416,,,8ae57cc3-f27f-44c5-bfbc-971e09af668d,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.76597264624553,35.759583069490269,158,White Plains Cemetery,,,"100 Tolliver Court, Cary, NC","100 Tolliver Court, Cary, NC",,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Town of Cary,No,35.759576,-78.76597,,,98654c24-a2be-41db-8800-d56c50e021bb,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.600895593177171,35.713076065670606,159,Creech Road Elementary School Park,,,"400 Creech Road, Garner NC, 27529","400 Creech Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=2,919-773-4442,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Garner,Yes,35.713069,-78.600893,,,8823b1f5-3a84-4738-80da-fed1fde2e8a2,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.602811593711934,35.709451064382058,160,Garner Recreational Park,,,"221 East Garner Road, Garner NC, 27529","221 East Garner Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=5,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Town of Garner,Yes,35.709444,-78.602809,,,4a757651-a098-4612-85bb-a218c0375b2f,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.628398601950352,35.699077061972559,161,Garner Jaycee Park,,,"1300 Vandora Springs Road, Garner NC, 27529","1300 Vandora Springs Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=18,919-773-4445,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Garner,No,35.69907,-78.628396,,,3ff361d6-c347-4d2b-b19a-fb6714b1bc1f,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.627152600073231,35.671920056147961,162,Lake Benson Park,,,"921 Buffaloe Road, Garner NC, 27529","921 Buffaloe Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=13,919-772-4688,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Garner,Yes,35.671913,-78.62715,,,9dcd43af-ee63-4ed9-b285-0a9b552f7c4c,2017-08-30T20:48:29.798Z,ben.strauss1,2017-10-02T18:53:45.502Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.605123595067511,35.700688062414784,163,Rand Mill Park,,,"508 Rand Mill Road, Garner NC, 27529","508 Rand Mill Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=23,919-773-4442,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Town of Garner,Yes,35.700681,-78.605121,,,d6205cea-75bf-4422-be44-49b4a9bb2924,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.625676599615744,35.692479060642704,164,South Garner Park,,,"1210 Poole Drive, Garner NC, 27529","1210 Poole Drive, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=24,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Town of Garner,Yes,35.692472,-78.625674,,,84058ac0-2c0c-4f3c-a06a-76e4201132f8,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.63311460262743,35.682323057483785,165,Thompson Road Park,,,"550 Thompson Road, Garner NC, 27529","550 Thompson Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=6,919-773-4444,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Garner,No,35.682316,-78.633112,,,96690bac-ed96-44ac-93e7-2d13f5ea7c7b,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.622185598790566,35.680131058029211,166,White Deer Park,,,"2400 Aversboro Road, Garner NC, 27529","2400 Aversboro Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=25,919-661-6982,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Town of Garner,Yes,35.680124,-78.622183,,,fe09c02a-3f15-45da-9970-2bf6c8368ea4,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.946986699079488,35.71434305328971,167,American Tobacco Trail - New Hill,,,"1309 New Hill-Olive Chapel Road, Apex, NC 27502","1309 New Hill-Olive Chapel Road, Apex, NC 27502",http://www.wakegov.com/parks/att/Pages/default.aspx,919-387-2117,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Wake County,Yes,35.714336,-78.946984,,,75a1ce6c-4da1-4ce3-aeb6-1265d753d61a,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:50:44.732Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
-78.920104692862495,35.760061064322485,168,American Tobacco Trail - Wimberly Road,,,"1017 Wimberly Road, Apex, NC 27502","1017 Wimberly Road, Apex, NC 27502",http://www.wakegov.com/parks/att/Pages/directions.aspx,919-387-2117,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Wake County,No,35.760054,-78.920102,,,4b908634-d850-4c00-b1d0-8aa353c88d6c,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:51:21.096Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
-78.642752620660673,35.968924119351477,169,Blue Jay Point County Park,,,"3200 Pleasant Union Church Road, Raleigh, NC 27614","3200 Pleasant Union Church Road, Raleigh, NC 27614",http://www.wakegov.com/parks/bluejay/Pages/default.aspx,919-870-4330,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Wake County,Yes,35.968917,-78.64275,,,9543ee83-e55f-4e3b-8e30-3bca4d894cf6,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:52:17.633Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-78.921196686853975,35.631385036762822,170,Harris Lake County Park,,,"2112 County Park Dr., New Hill, NC  27562","2112 County Park Dr., New Hill, NC  27562",http://www.wakegov.com/parks/harrislake/Pages/default.aspx,919-387-4342,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Wake County,Yes,35.631378,-78.921194,,,e6c68e94-09b6-4275-ae0a-0ee1f4496b1f,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:50:23.818Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
-78.569736587807753,35.770026079526886,171,Historic Oak View County Park,,,"4028 Carya Dr., Raleigh, NC  27610","4028 Carya Dr., Raleigh, NC  27610",http://www.wakegov.com/parks/oakview/Pages/default.aspx,919-250-1013,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Wake County,Yes,35.770019,-78.569734,,,09aef557-8426-4b45-8300-d63a413494b5,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:49:29.936Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No
-78.686136619693045,35.718689063735972,172,Historic Yates Mill County Park,,,"4620 Lake Wheeler Rd., Raleigh, NC  27603","4620 Lake Wheeler Rd., Raleigh, NC  27603",http://www.wakegov.com/parks/yatesmill/Pages/default.aspx,919-856-6675,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Wake County,Yes,35.718682,-78.686134,,,bc7451f8-3edf-4575-b7ac-720f6dc7258a,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:49:49.217Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
-78.795224659120663,35.84391508740768,173,Lake Crabtree County Park,,,"1400 Aviation Pkwy., Morrisville, NC  27560","1400 Aviation Pkwy., Morrisville, NC  27560",http://www.wakegov.com/parks/lakecrabtree/Pages/default.aspx,919-460-3390,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Wake County,Yes,35.843908,-78.795222,,,d26d3796-f0f2-45a4-948d-70b21ae19b88,2017-08-30T20:48:29.798Z,ben.strauss1,2018-03-19T19:51:53.807Z,Emerson.Barker,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No
-78.584155598680908,35.904879107018004,174,Green Hills County Park,,,"9300 Deponie Dr., Raleigh, NC  27614","9300 Deponie Dr., Raleigh, NC  27614",http://www.wakegov.com/parks/northwake/Pages/default.aspx,919-856-6670,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Wake County,Yes,35.904872,-78.584153,,,84856fa6-ee05-4c29-b8cf-9c4b84adbb57,2017-08-30T20:48:29.798Z,ben.strauss1,2018-04-17T18:20:04.015Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
-78.750202648860437,35.890507098736165,175,William B. Umstead State Park,,,"8801 Glenwood Avenue, Raleigh, NC 27617","8801 Glenwood Avenue, Raleigh, NC 27617",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4170,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,State of North Carolina,No,35.8905,-78.7502,,,6d806362-b40a-4418-a61c-484c427f3a7c,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.760002648098776,35.834607086691584,176,William B. Umstead State Park - Reedy Creek,,,"1800 N. Harrison Ave., Cary, NC  27513","1800 N. Harrison Ave., Cary, NC  27513",http://www.ncparks.gov/Visit/parks/wium/main.php,919-571-4171,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,State of North Carolina,No,35.8346,-78.76,,,e5566f8c-9e62-4f08-890e-07345716b3a6,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
